"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",3.22683,39.37992,,,,
"CEPSA  1,062 e","CEPSA  1,062 e",3.16678,39.38394,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",3.00467,39.43761,,,,
"CEPSA L-D: 07:00-21:00 1,072 e","CEPSA L-D: 07:00-21:00 1,072 e",2.89522,39.48586,,,,
"CEPSA L-D: 07:00-21:00 1,072 e","CEPSA L-D: 07:00-21:00 1,072 e",2.88147,39.49456,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",-2.40789,39.39403,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",-2.40913,39.39508,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-2.58900,39.41219,,,,
"CEPSA L-D: 24H 1,107 e","CEPSA L-D: 24H 1,107 e",-2.58788,39.41333,,,,
"CEPSA L-D: 06:00-22:00 1,081 e","CEPSA L-D: 06:00-22:00 1,081 e",-0.39175,39.40267,,,,
"CEPSA L-D: 06:00-22:00 1,084 e","CEPSA L-D: 06:00-22:00 1,084 e",-0.34864,39.44928,,,,
"CEPSA L-D: 06:00-22:00 1,080 e","CEPSA L-D: 06:00-22:00 1,080 e",-0.42111,39.42258,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.47239,39.43692,,,,
"CEPSA L-D: 24H 1,076 e","CEPSA L-D: 24H 1,076 e",-0.39081,39.46700,,,,
"CEPSA - BENIFERRI L-D: 24H 1,081 e","CEPSA - BENIFERRI L-D: 24H 1,081 e",-0.39853,39.48792,,,,
"CEPSA Horario Especial 1,078 e","CEPSA Horario Especial 1,078 e",-0.48506,39.49817,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.33239,39.51017,,,,
"CEPSA L-D: 07:00-23:00 1,074 e","CEPSA L-D: 07:00-23:00 1,074 e",-0.44528,39.53085,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-0.43236,39.56100,,,,
"CEPSA L-D: 00:00-22:00 1,070 e","CEPSA L-D: 00:00-22:00 1,070 e",-0.39892,39.57194,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-0.43197,39.56131,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-0.53203,39.58317,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-0.46886,39.58482,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-0.45006,39.58771,,,,
"CEPSA L-D: 06:00-22:00 1,081 e","CEPSA L-D: 06:00-22:00 1,081 e",-0.28693,39.58518,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-0.44983,39.58711,,,,
"CEPSA L-D: 06:00-22:00 1,071 e","CEPSA L-D: 06:00-22:00 1,071 e",-0.39275,39.60719,,,,
"CEPSA L-D: 24H 1,077 e","CEPSA L-D: 24H 1,077 e",-0.30128,39.61698,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-0.30225,39.64953,,,,
"Pedro Muñoz","Pedro Muñoz",-2.94771,39.40759,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-2.82539,39.48483,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-2.82447,39.48597,,,,
"CEPSA Horario Especial 1,073 e","CEPSA Horario Especial 1,073 e",3.26150,39.42100,,,,
"CEPSA L-S: 08:00-21:00 1,072 e","CEPSA L-S: 08:00-21:00 1,072 e",3.26297,39.56103,,,,
"CEPSA L-V: 07:30-14:30 1,071 e","CEPSA L-V: 07:30-14:30 1,071 e",3.18547,39.57250,,,,
"CEPSA L-D: 24H 1,076 e","CEPSA L-D: 24H 1,076 e",3.13406,39.57560,,,,
"CEPSA Horario Especial 1,076 e","CEPSA Horario Especial 1,076 e",3.13383,39.57611,,,,
"CEPSA L-D: 24H 1,070 e","CEPSA L-D: 24H 1,070 e",3.38206,39.59625,,,,
"CEPSA L-D: 07:00-22:00 1,071 e","CEPSA L-D: 07:00-22:00 1,071 e",-1.29417,39.42105,,,,
"CEPSA L-D: 06:00-23:59 1,073 e","CEPSA L-D: 06:00-23:59 1,073 e",-1.10261,39.48364,,,,
"CEPSA L-D: 06:00-23:00 1,072 e","CEPSA L-D: 06:00-23:00 1,072 e",-1.10619,39.48402,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",-1.14521,39.52371,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-1.14325,39.52650,,,,
"CEPSA L-V: 09:00-14:00 y 17:00-20:00 1,081 e","CEPSA L-V: 09:00-14:00 y 17:00-20:00 1,081 e",-0.90158,39.45575,,,,
"CEPSA L-D: 06:00-22:00 1,083 e","CEPSA L-D: 06:00-22:00 1,083 e",-0.72300,39.46808,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-0.65403,39.47686,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-3.59403,39.45839,,,,
"CEPSA . LOHANA L-D: 06:00-22:30 1,081 e","CEPSA . LOHANA L-D: 06:00-22:30 1,081 e",-3.52881,39.47861,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-3.61211,39.47005,,,,
"CEPSA L-D: 06:00-22:00 1,070 e","CEPSA L-D: 06:00-22:00 1,070 e",-5.86311,39.46881,,,,
"CEPSA L-D: 24H 1,070 e","CEPSA L-D: 24H 1,070 e",-5.83542,39.51757,,,,
"CEPSA L-D: 24H 1,071 e","CEPSA L-D: 24H 1,071 e",-5.83336,39.52617,,,,
"CEPSA L-D: 06:00-22:00 1,066 e","CEPSA L-D: 06:00-22:00 1,066 e",2.74556,39.47778,,,,
"CEPSA L-D: 07:00-21:00 1,072 e","CEPSA L-D: 07:00-21:00 1,072 e",2.75975,39.50099,,,,
"CEPSA L-D: 07:00-21:00 1,079 e","CEPSA L-D: 07:00-21:00 1,079 e",2.74936,39.52117,,,,
"CEPSA Horario Especial 1,076 e","CEPSA Horario Especial 1,076 e",2.62644,39.56577,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",2.63347,39.59300,,,,
"CEPSA L-S: 8:00-13:30 y 15:00-20:00 1,076 e","CEPSA L-S: 8:00-13:30 y 15:00-20:00 1,076 e",2.66289,39.56931,,,,
"CEPSA L-S: 07:00-21:00 1,069 e","CEPSA L-S: 07:00-21:00 1,069 e",2.66047,39.57300,,,,
"CEPSA Horario Especial 1,082 e","CEPSA Horario Especial 1,082 e",2.67881,39.58171,,,,
"CEPSA Horario Especial 1,082 e","CEPSA Horario Especial 1,082 e",2.66894,39.59333,,,,
"CEPSA L-D: 06:30-22:00 1,063 e","CEPSA L-D: 06:30-22:00 1,063 e",2.83431,39.61267,,,,
"CEPSA L-D: 24H 1,067 e","CEPSA L-D: 24H 1,067 e",2.54156,39.52808,,,,
"CEPSA Horario Especial 1,065 e","CEPSA Horario Especial 1,065 e",2.50767,39.55983,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",2.69025,39.71267,,,,
"CEPSA L-D: 06:00-22:00 1,073 e","CEPSA L-D: 06:00-22:00 1,073 e",2.68975,39.71291,,,,
"CEPSA L-D: 07:00-23:00 1,097 e","CEPSA L-D: 07:00-23:00 1,097 e",-2.28078,39.60906,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.33056,39.63825,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.32803,39.63856,,,,
"CEPSA L-D: 06:30-22:30 1,090 e","CEPSA L-D: 06:30-22:30 1,090 e",-2.41919,39.78353,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-0.30139,39.65144,,,,
"CEPSA L-D: 24H 1,077 e","CEPSA L-D: 24H 1,077 e",-0.27183,39.67631,,,,
"CEPSA L-D: 06:00-22:00 1,077 e","CEPSA L-D: 06:00-22:00 1,077 e",-0.26686,39.68417,,,,
"CEPSA L-V: 08:00-13:00 y 17:00-20:00 1,077 e","CEPSA L-V: 08:00-13:00 y 17:00-20:00 1,077 e",-0.26761,39.68422,,,,
"CEPSA L-D: 06:30-21:00 1,077 e","CEPSA L-D: 06:30-21:00 1,077 e",-0.22758,39.75889,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-0.18136,39.79569,,,,
"CEPSA Horario Especial 1,082 e","CEPSA Horario Especial 1,082 e",-0.16239,39.84103,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-0.15103,39.85769,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-0.12389,39.86383,,,,
"CEPSA L-V: 24H; S-D: 06:00-22:00 1,081 e","CEPSA L-V: 24H; S-D: 06:00-22:00 1,081 e",-0.12131,39.89767,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-0.12078,39.89786,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",2.79492,39.70217,,,,
"CEPSA Horario Especial 1,076 e","CEPSA Horario Especial 1,076 e",2.86522,39.70767,,,,
"CEPSA L-S: 06:00-21:00 1,073 e","CEPSA L-S: 06:00-21:00 1,073 e",2.98947,39.77544,,,,
"CEPSA Horario Especial 1,072 e","CEPSA Horario Especial 1,072 e",3.01694,39.77147,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",3.09900,39.84700,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",3.07733,39.90469,,,,
"CEPSA L-D: 06:00-22:00 1,083 e","CEPSA L-D: 06:00-22:00 1,083 e",-4.35953,39.85893,,,,
"CEPSA L-D: 24H 1,088 e","CEPSA L-D: 24H 1,088 e",-4.27456,39.97956,,,,
"CEPSA Horario Especial 1,088 e","CEPSA Horario Especial 1,088 e",-4.27425,39.97999,,,,
"CEPSA L-D: 06:00-23:59 1,096 e","CEPSA L-D: 06:00-23:59 1,096 e",-4.50528,40.02091,,,,
"CEPSA EESS L-D: 24H 1,096 e","CEPSA EESS L-D: 24H 1,096 e",-4.48678,40.02228,,,,
"CEPSA L: 06:00-22:00 1,091 e","CEPSA L: 06:00-22:00 1,091 e",-4.07264,39.86342,,,,
"CEPSA L-D: 07:00-22:30 1,093 e","CEPSA L-D: 07:00-22:30 1,093 e",-4.02112,39.91419,,,,
"CEPSA L-D: 07:00-22:00 1,088 e","CEPSA L-D: 07:00-22:00 1,088 e",-4.15892,39.95174,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.98506,39.95881,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.98369,39.95956,,,,
"CEPSA L-D: 07:00-22:00 1,062 e","CEPSA L-D: 07:00-22:00 1,062 e",4.22783,39.86386,,,,
"CEPSA L-D: 24H 1,062 e","CEPSA L-D: 24H 1,062 e",4.25939,39.88197,,,,
"CEPSA L-D: 24H 1,062 e","CEPSA L-D: 24H 1,062 e",4.27163,39.88427,,,,
"CEPSA L: 07:00-21:00 1,062 e","CEPSA L: 07:00-21:00 1,062 e",4.18672,39.90833,,,,
"CEPSA L-D: 06:00-23:00 1,062 e","CEPSA L-D: 06:00-23:00 1,062 e",4.18672,39.90836,,,,
"CEPSA L: 07:00-22:00 1,062 e","CEPSA L: 07:00-22:00 1,062 e",4.13652,39.93166,,,,
"CEPSA L-D: 07:00-22:00 1,065 e","CEPSA L-D: 07:00-22:00 1,065 e",-6.46858,39.89887,,,,
"CEPSA L-D: 07:00-22:00 1,064 e","CEPSA L-D: 07:00-22:00 1,064 e",-6.29528,39.98214,,,,
"CEPSA L-D: 24H 1,076 e","CEPSA L-D: 24H 1,076 e",-6.65106,40.06342,,,,
"CEPSA L-D: 07:00-23:00 1,061 e","CEPSA L-D: 07:00-23:00 1,061 e",-6.32878,40.08182,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-0.10822,39.93119,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.10800,39.93150,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.11653,39.94334,,,,
"CEPSA L-V: 06:00-22:00 1,082 e","CEPSA L-V: 06:00-22:00 1,082 e",-0.18606,39.95217,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.24772,39.96425,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-0.26042,39.96533,,,,
"CEPSA L-V: 07:00-19:00 1,084 e","CEPSA L-V: 07:00-19:00 1,084 e",0.01591,39.96656,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-0.26453,39.96897,,,,
"CEPSA Horario Especial 1,087 e","CEPSA Horario Especial 1,087 e",-0.06869,39.96900,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",-0.01858,39.98185,,,,
"CEPSA L-D: 06:00-22:00 1,087 e","CEPSA L-D: 06:00-22:00 1,087 e",-0.06797,39.96914,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-0.05375,39.97153,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-0.06548,39.97945,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-0.05494,39.99250,,,,
"CEPSA L-D: 06:00-22:00 1,087 e","CEPSA L-D: 06:00-22:00 1,087 e",-0.07371,40.04178,,,,
"CEPSA L-S: 07:00-20:00 1,089 e","CEPSA L-S: 07:00-20:00 1,089 e",-3.79989,39.96475,,,,
"CEPSA L-D: 24H 1,086 e","CEPSA L-D: 24H 1,086 e",-3.64528,40.02075,,,,
"CEPSA L-D: 24H 1,097 e","CEPSA L-D: 24H 1,097 e",-3.93361,40.11925,,,,
"CEPSA L-D: 24H 1,104 e","CEPSA L-D: 24H 1,104 e",-3.67733,40.12683,,,,
"CEPSA L-D: 24H 1,107 e","CEPSA L-D: 24H 1,107 e",-3.67842,40.12925,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",0.13872,40.13181,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",0.14111,40.13324,,,,
"CEPSA L-D: 10:00-14:00 y 16:00-20:00 1,079 e","CEPSA L-D: 10:00-14:00 y 16:00-20:00 1,079 e",0.28616,40.24980,,,,
"CEPSA L-D: 06:00-23:00 1,082 e","CEPSA L-D: 06:00-23:00 1,082 e",-3.42842,40.14711,,,,
"CEPSA L-D: 07:00-23:00 1,089 e","CEPSA L-D: 07:00-23:00 1,089 e",-3.28611,40.16678,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-3.28547,40.16772,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-3.31881,40.20736,,,,
"CEPSA L: 06:30-22:00 1,079 e","CEPSA L: 06:30-22:00 1,079 e",-3.29978,40.29022,,,,
"CEPSA L-D: 24H 1,083 e","CEPSA L-D: 24H 1,083 e",-3.44989,40.30993,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",-4.40231,40.14853,,,,
"CEPSA L-D: 07:00-23:00 1,089 e","CEPSA L-D: 07:00-23:00 1,089 e",-4.30166,40.27947,,,,
"CEPSA L-D: 07:00-23:00 1,074 e","CEPSA L-D: 07:00-23:00 1,074 e",-4.57942,40.29319,,,,
"CEPSA L-D: 06:00-22:00 1,071 e","CEPSA L-D: 06:00-22:00 1,071 e",-3.63583,40.16519,,,,
"CEPSA L-D: 24H 1,075 e","CEPSA L-D: 24H 1,075 e",-3.67350,40.18950,,,,
"CEPSA L-D: 24H 1,078 e","CEPSA L-D: 24H 1,078 e",-3.79856,40.20308,,,,
"CEPSA L-D: 07:00-23:00 1,078 e","CEPSA L-D: 07:00-23:00 1,078 e",-3.79892,40.20347,,,,
"CEPSA L-D: 06:00-22:00 1,089 e","CEPSA L-D: 06:00-22:00 1,089 e",-3.65231,40.23169,,,,
"CEPSA L-D: 06:00-23:00 1,088 e","CEPSA L-D: 06:00-23:00 1,088 e",-3.84931,40.26128,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-3.79722,40.28425,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.69078,40.29697,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.69228,40.29703,,,,
"CEPSA L-D: 24H 1,085 e","CEPSA L-D: 24H 1,085 e",-3.73292,40.32316,,,,
"CEPSA Horario Especial 1,095 e","CEPSA Horario Especial 1,095 e",-3.66869,40.33986,,,,
"CEPSA L-D: 24H 1,074 e","CEPSA L-D: 24H 1,074 e",-3.72400,40.35114,,,,
"CEPSA L-D: 05:00-23:00 1,089 e","CEPSA L-D: 05:00-23:00 1,089 e",-3.55464,40.35581,,,,
"CEPSA L: 06:30-21:30 1,082 e","CEPSA L: 06:30-21:30 1,082 e",-3.94317,40.21956,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-3.84058,40.23353,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-3.83967,40.23713,,,,
"CEPSA L-D: 24H 1,095 e","CEPSA L-D: 24H 1,095 e",-4.00556,40.28756,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.98094,40.29253,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.98114,40.29319,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.90406,40.35056,,,,
"CEPSA L-D: 24H 1,114 e","CEPSA L-D: 24H 1,114 e",-3.76175,40.38510,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-3.71389,40.39669,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",-3.99064,40.39447,,,,
"CEPSA L-D: 24H 1,099 e","CEPSA L-D: 24H 1,099 e",-3.84247,40.39681,,,,
"CEPSA L-D: 24H 1,072 e","CEPSA L-D: 24H 1,072 e",-0.93989,40.22005,,,,
"CEPSA L-D: 06:30-22:30 1,076 e","CEPSA L-D: 06:30-22:30 1,076 e",-1.10128,40.33735,,,,
"CEPSA L-D: 06:00-22:00 1,076 e","CEPSA L-D: 06:00-22:00 1,076 e",-1.11661,40.34789,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",0.25918,40.33650,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",0.30350,40.35996,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",0.40650,40.45817,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",0.40606,40.45922,,,,
"CEPSA L: 07:00-21:00 1,071 e","CEPSA L: 07:00-21:00 1,071 e",0.14181,40.51542,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.72561,40.37299,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",-3.61453,40.37831,,,,
"CEPSA L-D: 24H 1,084 e","CEPSA L-D: 24H 1,084 e",-3.69969,40.40182,,,,
"CEPSA L-D: 24H 1,086 e","CEPSA L-D: 24H 1,086 e",-3.62933,40.41792,,,,
"CEPSA L-S: 07:00-21:00 1,089 e","CEPSA L-S: 07:00-21:00 1,089 e",-3.64881,40.42431,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",-3.61122,40.42481,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.63894,40.43761,,,,
"CEPSA Horario Especial 1,093 e","CEPSA Horario Especial 1,093 e",-3.67331,40.40461,,,,
"CEPSA L-S: 07:30-21:00 1,087 e","CEPSA L-S: 07:30-21:00 1,087 e",-3.70314,40.40527,,,,
"CEPSA-ELF L-D: 24H 1,086 e","CEPSA-ELF L-D: 24H 1,086 e",-3.65134,40.43231,,,,
"CEPSA Horario Especial 1,089 e","CEPSA Horario Especial 1,089 e",-3.66194,40.43431,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.69967,40.43753,,,,
"CEPSA L-D: 07:00-21:00 1,092 e","CEPSA L-D: 07:00-21:00 1,092 e",-3.66950,40.44160,,,,
"CEPSA L-D: 24H 1,097 e","CEPSA L-D: 24H 1,097 e",-3.65197,40.44697,,,,
"CEPSA Horario Especial 1,078 e","CEPSA Horario Especial 1,078 e",-3.72147,40.41378,,,,
"CEPSA L-V: 06:00-00:00; S-D: 24H 1,083 e","CEPSA L-V: 06:00-00:00; S-D: 24H 1,083 e",-3.55617,40.42006,,,,
"CEPSA L-D: 07:00-21:00 1,099 e","CEPSA L-D: 07:00-21:00 1,099 e",-3.72419,40.43286,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-3.55769,40.43542,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-3.55961,40.43643,,,,
"CEPSA L-D: 24H 1,098 e","CEPSA L-D: 24H 1,098 e",-3.65136,40.45011,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",-3.62722,40.45089,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",-3.61614,40.45841,,,,
"CEPSA L-D: 24H 1,083 e","CEPSA L-D: 24H 1,083 e",-3.64503,40.47372,,,,
"CEPSA L-S: 07:00-22:00 1,087 e","CEPSA L-S: 07:00-22:00 1,087 e",-3.68986,40.45350,,,,
"CEPSA L-D: 24H 1,099 e","CEPSA L-D: 24H 1,099 e",-3.87322,40.45836,,,,
"CEPSA L-D: 24H 1,085 e","CEPSA L-D: 24H 1,085 e",-3.67558,40.46381,,,,
"CEPSA L-S: 07:00-21:00 1,099 e","CEPSA L-S: 07:00-21:00 1,099 e",-3.72122,40.46430,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-3.66433,40.47417,,,,
"CEPSA L-D: 24H 1,094 e","CEPSA L-D: 24H 1,094 e",-3.66508,40.48786,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",-3.66261,40.49763,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",-3.70058,40.48906,,,,
"CEPSA L-D: 24H 1,086 e","CEPSA L-D: 24H 1,086 e",-3.54792,40.49989,,,,
"CEPSA L-D: 07:00-23:00 1,093 e","CEPSA L-D: 07:00-23:00 1,093 e",-3.76761,40.50500,,,,
"CEPSA L-D: 07:00-23:00 1,093 e","CEPSA L-D: 07:00-23:00 1,093 e",-3.76756,40.50571,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",-3.68525,40.51653,,,,
"CEPSA  1,088 e","CEPSA  1,088 e",-3.62231,40.52789,,,,
"CEPSA L-D: 07:00-22:30 1,097 e","CEPSA L-D: 07:00-22:30 1,097 e",-3.65753,40.52011,,,,
"CEPSA L-D: 24H 1,092 e","CEPSA L-D: 24H 1,092 e",-3.48133,40.44736,,,,
"CEPSA L-D: 24H 1,088 e","CEPSA L-D: 24H 1,088 e",-3.40064,40.47596,,,,
"CEPSA-ELF L-D: 24H 1,088 e","CEPSA-ELF L-D: 24H 1,088 e",-3.36225,40.48628,,,,
"CEPSA-ELF L-D: 24H 1,088 e","CEPSA-ELF L-D: 24H 1,088 e",-3.37922,40.49236,,,,
"CEPSA L-D: 24H 1,095 e","CEPSA L-D: 24H 1,095 e",-3.59081,40.63371,,,,
"CEPSA L-D: 24H 1,094 e","CEPSA L-D: 24H 1,094 e",-3.94247,40.48610,,,,
"CEPSA L-D: 07:00-23:00 1,094 e","CEPSA L-D: 07:00-23:00 1,094 e",-3.90433,40.60503,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-4.03911,40.64258,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-4.03817,40.64367,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",-4.04111,40.64597,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",-4.02224,40.65478,,,,
"CEPSA L-D: 24H 1,102 e","CEPSA L-D: 24H 1,102 e",-4.08493,40.66919,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.27006,40.54842,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-3.27094,40.54847,,,,
"CEPSA L-D: 24H 1,091 e","CEPSA L-D: 24H 1,091 e",-3.15897,40.62233,,,,
"CEPSA L: 07:00-22:00 1,091 e","CEPSA L: 07:00-22:00 1,091 e",-3.17603,40.64586,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-6.70753,40.59089,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-6.79234,40.59158,,,,
"CEPSA L-D: 07:00-23:00 1,049 e","CEPSA L-D: 07:00-23:00 1,049 e",-6.82472,40.60553,,,,
"CEPSA L-D: 24H 1,049 e","CEPSA L-D: 24H 1,049 e",-6.82439,40.60591,,,,
"CEPSA Horario Especial 1,086 e","CEPSA Horario Especial 1,086 e",-4.14377,40.59172,,,,
"CEPSA L-D: 07:00-23:00 1,097 e","CEPSA L-D: 07:00-23:00 1,097 e",-4.01952,40.72125,,,,
"CEPSA L-D: 07:00-23:00 1,097 e","CEPSA L-D: 07:00-23:00 1,097 e",-4.02328,40.72979,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-4.75844,40.63533,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-4.70024,40.65006,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-4.67333,40.66181,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-4.67431,40.66203,,,,
"CEPSA L-S: 08:00-22:00 1,066 e","CEPSA L-S: 08:00-22:00 1,066 e",-4.80347,40.83475,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",0.58414,40.68061,,,,
"CEPSA L-D: 24H 1,093 e","CEPSA L-D: 24H 1,093 e",0.58297,40.68122,,,,
"CEPSA L-D: 06:00-22:00 1,101 e","CEPSA L-D: 06:00-22:00 1,101 e",0.55106,40.70047,,,,
"CEPSA Horario Especial 1,101 e","CEPSA Horario Especial 1,101 e",0.61475,40.74419,,,,
